calories,fat,carbs,protein,cholesterol,sodium,prep_time,made_it,number_of_rating,rating_score,num_reviews,photos
307.0,11.5,29.1,23.2,213.0,247.0,60.0,101,97.0,4.64,73,9
96.0,1.0,1.9,18.9,173.0,199.0,40.0,12,,4.0,1,2
,,,,,,40.0,509,228.0,4.74,181,52
,,,,,,210.0,21,13.0,4.31,9,5
,,,,,,30.0,98,30.0,4.7,24,24
350.0,20.0,4.3,37.5,346.0,546.0,141.0,85,71.0,4.51,59,7
232.0,1.5,19.1,28.7,266.0,453.0,30.0,25,23.0,4.48,18,3
170.0,1.0,14.0,18.8,173.0,587.0,40.0,9,,4.75,7,2
238.0,13.9,2.2,25.1,230.0,459.0,20.0,478,482.0,4.58,348,37
184.0,14.0,1.9,8.8,80.0,441.0,90.0,121,51.0,4.67,36,8
250.0,0.2,32.9,0.9,0.0,5.0,5.0,21,,4.57,5,4
158.0,0.0,7.7,0.1,0.0,9.0,5.0,6,,4.25,1,1
,,,,,,5.0,12,12.0,4.42,11,1
324.0,0.1,45.5,0.2,0.0,3.0,5.0,17,,4.86,4,1
234.0,0.3,28.9,0.9,0.0,3.0,5.0,21,,3.6,5,3
204.0,0.7,30.5,2.4,0.0,5408.0,5.0,138,28.0,4.54,22,3
,,,,,,5.0,9,11.0,3.09,9,1
103.0,0.1,8.0,0.8,0.0,1699.0,10.0,15,,4.5,8,1
,,,,,,1.0,11,12.0,3.75,9,1
174.0,0.1,12.1,0.2,0.0,7.0,5.0,19,,5.0,2,2
151.0,0.0,3.5,0.1,0.0,0.7014857369650614,5.0,9,,4.75,3,1
,,,,,,2.0,91,72.0,3.65,55,12
188.0,0.1,16.6,0.3,0.0,5.0,5.0,23,10.0,4.0,9,1
184.0,0.0,14.1,0.1,0.0,3.0,5.0,6,,4.75,4,1
139.0,0.1,11.9,0.2,0.0,3.0,5.0,35,,4.83,15,8
,,,,,,10.0,40,40.0,4.43,27,4
184.0,0.3,23.7,0.7,0.0,12.0,5.0,32,19.0,4.63,15,6
367.0,0.5,51.1,0.8,0.0,10.0,5.0,20,,5.0,7,1
,,,,,,1.0,10,,5.0,7,2
176.0,0.0,6.6,0.0,0.0,22.0,5.0,8,,4.71,6,1
192.0,0.1,17.4,0.2,0.0,11.0,10.0,137,,4.92,32,13
202.0,0.3,28.4,0.5,0.0,5.0,5.0,14,8.0,4.5,7,3
180.0,0.2,20.8,0.3,0.0,7.0,5.0,35,,4.78,16,5
137.0,0.0,1.9,0.1,0.0,29.0,5.0,9,,5.0,5,1
341.0,0.3,46.1,0.5,0.0,18.0,10.0,14,10.0,4.6,10,2
,,,,,,135.0,96,70.0,4.71,57,4
207.0,0.1,13.9,0.0,0.0,7.0,10.0,21,,5.0,7,2
67.0,0.0,17.2,0.2,0.0,9.0,20.0,8,,5.0,7,1
84.0,0.0,21.5,0.0,0.0,14.0,5.0,44,,4.65,20,1
203.0,0.2,21.9,0.4,0.0,3.0,130.0,21,,4.82,11,2
,,,,,,20.0,103,96.0,4.76,79,1
,,,,,,10.0,10,10.0,2.9,8,1
641.0,16.6,81.8,1.2,11.0,56.0,5.0,12,,4.92,7,1
423.0,9.3,37.4,0.9,0.0,22.0,5.0,35,12.0,4.17,9,5
,,,,,,2.0,28,22.0,4.05,19,3
,,,,,,4.0,127,124.0,4.43,99,10
395.0,32.1,28.7,3.1,41.0,27.0,10.0,62,36.0,4.39,32,5
,,,,,,720.0,6,7.0,4.57,6,0
,,,,,,5.0,7,,3.83,5,1
,,,,,,5.0,6,,4.0,3,1
535.0,20.0,60.6,2.5,34.0,60.0,5.0,6,,5.0,1,1
37.0,0.2,8.8,0.2,0.27797073087139645,8.0,500.0,7,,3.67,5,1
,,,,,,125.0,12,10.0,4.0,7,2
263.0,10.6,41.0,2.8,40.0,96.0,2.0,85,64.0,4.63,61,18
310.0,0.2,31.2,0.9,0.0,4.0,10.0,9,,4.75,7,1
,,,,,,5.0,7,,4.5,7,1
,,,,,,25.0,8,,4.4,4,1
147.0,0.2,37.3,0.6,0.0,11.0,5.0,14,9.0,4.33,8,1
157.0,0.1,14.7,0.4,0.0,3.0,5.0,9,,4.56,7,2
,,,,,,5.0,26,26.0,4.46,23,1
221.0,0.1,30.6,0.4,0.0,13.0,5.0,156,55.0,4.85,40,9
,,,,,,5.0,101,98.0,4.58,78,9
,,,,,,5.0,8,,4.67,6,0
,,,,,,5.0,17,17.0,4.18,11,3
,,,,,,10.0,11,12.0,4.58,12,2
328.0,0.0,34.1,0.1,0.0,3.0,5.0,55,56.0,4.43,46,2
586.0,20.1,74.8,2.4,0.0,46.0,10.0,24,,4.55,13,8
145.0,0.0,11.1,0.1,0.0,8.0,5.0,10,,5.0,1,2
,,,,,,15.0,127,75.0,4.6,57,15
365.0,12.8,61.8,3.3,31.0,126.0,60.0,10,,4.33,6,0
416.0,5.1,92.9,3.4,10.0,64.0,,18,17.0,4.24,15,4
416.0,5.1,92.9,3.4,10.0,64.0,,12,9.0,4.56,9,1
384.0,8.5,76.1,3.4,22.0,277.0,60.0,31,11.0,4.27,9,5
198.0,6.5,33.3,2.6,31.0,228.0,45.0,20,8.0,4.63,6,4
220.0,6.9,38.3,2.5,5.0,285.0,55.0,55,16.0,4.19,11,3
348.0,12.0,60.2,2.6,32.0,253.0,60.0,233,109.0,4.4,86,42
448.0,16.6,69.8,5.8,44.0,146.0,30.0,9,8.0,2.5,7,3
306.0,9.7,51.8,3.7,24.0,289.0,70.0,33,34.0,3.97,29,3
223.0,8.3,36.0,2.3,22.0,243.0,75.0,154,48.0,4.6,40,16
291.0,12.3,43.5,2.7,33.0,295.0,60.0,295,121.0,4.54,102,32
216.0,8.1,35.3,1.7,22.0,192.0,60.0,633,201.0,4.69,169,90
234.0,9.6,36.1,1.8,25.0,180.0,70.0,325,305.0,4.27,243,17
590.0,27.9,81.9,4.1,53.0,306.0,95.0,35,29.0,4.59,26,3
431.0,16.9,68.6,3.1,72.0,266.0,55.0,193,95.0,4.57,84,25
180.0,6.4,30.0,1.9,31.0,47.0,40.0,332,117.0,4.6,94,53
435.0,16.5,69.3,3.9,56.0,382.0,65.0,23,14.0,4.21,11,4
295.0,9.0,53.2,2.2,23.0,196.0,50.0,43,,4.58,10,4
295.0,11.5,47.6,2.9,20.0,195.0,50.0,44,,4.65,15,8
310.0,12.5,48.5,3.2,33.0,293.0,75.0,348,118.0,4.19,103,41
478.0,12.9,87.7,5.8,34.0,340.0,50.0,531,423.0,4.04,357,35
335.0,16.6,45.6,3.3,72.0,142.0,60.0,1000,1055.0,4.54,814,152
279.0,0.1,53.4,0.5,0.0,9.0,10.0,33,6.0,4.5,6,4
,,,,,,5.0,8,,4.14,6,1
,,,,,,5.0,6,12.0,3.83,8,1
,,,,,,10.0,96,,4.69,21,3
,,,,,,5.0,15,,4.75,10,2
,,,,,,5.0,41,20.0,4.5,18,2
386.0,0.1,57.4,0.1,0.0,9.0,5.0,36,10.0,4.4,8,1
288.0,0.2,49.5,0.7,0.0,46.0,5.0,25,,4.83,13,2
,,,,,,5.0,9,,5.0,3,2
,,,,,,5.0,14,13.0,4.62,12,3
,,,,,,5.0,230,187.0,4.68,135,12
,,,,,,5.0,6,,3.8,5,1
,,,,,,10.0,16,8.0,4.25,6,1
,,,,,,5.0,18,21.0,3.57,15,3
,,,,,,5.0,8,9.0,4.0,8,2
,,,,,,5.0,37,,4.9,15,5
,,,,,,5.0,17,14.0,4.21,13,4
,,,,,,5.0,15,6.0,4.17,6,2
,,,,,,2.0,8,,4.63,6,1
,,,,,,,29,31.0,4.74,26,4
,,,,,,2.0,40,20.0,4.1,14,4
,,,,,,5.0,9,8.0,4.63,8,2
,,,,,,2.0,9,,4.88,8,1
,,,,,,1.0,39,33.0,4.52,29,2
,,,,,,2.0,14,14.0,4.0,13,1
,,,,,,10.0,10,,4.75,7,0
,,,,,,5.0,13,13.0,4.23,9,0
,,,,,,5.0,12,7.0,4.14,7,2
,,,,,,5.0,39,,4.63,15,4
176.0,0.1,10.9,0.4,0.0,3.0,5.0,11,,5.0,2,3
,,,,,,1.0,47,,4.52,21,7
,,,,,,5.0,13,11.0,4.36,9,3
240.0,0.2,17.7,0.3,0.0,11.0,5.0,8,,5.0,2,1
,,,,,,5.0,12,13.0,3.23,10,1
186.0,0.1,48.5,0.5,0.0,9.0,2.0,10,,4.71,5,1
3.0,0.0,0.6,0.1,0.0,2.0,5.0,9,7.0,4.57,6,1
30.0,0.0,7.8,0.0,0.0,0.7014857369650614,,46,45.0,4.56,30,1
51.0,0.1,7.6,0.2,0.0,6.0,5.0,7,,4.5,5,1
185.0,7.2,24.0,3.1,3.0,37.0,30.0,15,14.0,4.5,11,3
188.0,1.5,41.4,4.9,4.0,65.0,5.0,38,33.0,4.15,27,8
159.0,8.4,20.7,1.8,4.0,22.0,15.0,39,43.0,4.44,35,2
105.0,0.2,22.6,0.4,0.0,2.0,,79,45.0,4.53,40,2
66.0,0.0,16.4,0.1,0.0,45.0,,103,67.0,4.49,57,6
120.0,0.1,31.1,0.2,0.0,5.0,15.0,149,143.0,4.64,126,5
111.0,0.1,28.7,0.1,0.0,2.0,500.0,617,352.0,4.82,255,27
5.0,0.0,1.8,0.1,0.0,8.0,1.0,7,7.0,3.57,7,1
299.0,0.0,76.0,0.1,0.0,15.0,1.0,14,14.0,4.57,10,5
217.0,5.2,41.5,1.6,17.0,42.0,5.0,6,7.0,4.0,6,1
163.0,0.1,40.5,0.5,0.0,6.0,5.0,8,,4.67,7,1
161.0,0.3,39.5,0.7,0.0,12.0,5.0,26,,4.75,3,3
376.0,0.2,55.9,0.8,0.0,17.0,130.0,8,,4.17,5,2
,,,,,,1.0,6,,3.2,5,1
,,,,,,10.0,19,22.0,4.14,13,1
,,,,,,5.0,123,89.0,4.49,71,6
298.0,0.3,32.1,0.8,0.0,205.0,10.0,80,46.0,4.72,35,9
,,,,,,2.0,85,59.0,4.75,40,6
,,,,,,1.0,9,,4.5,7,2
,,,,,,5.0,10,,4.6,4,0
460.0,4.8,74.6,1.5,0.0,27.0,5.0,8,10.0,3.9,7,2
,,,,,,5.0,9,,4.88,8,2
85.0,0.1,22.0,0.3,0.0,0.7014857369650614,185.0,59,29.0,4.31,23,6
,,,,,,1.0,64,66.0,4.85,53,3
,,,,,,5.0,292,253.0,4.68,200,22
,,,,,,3.0,9,,4.3,7,1
,,,,,,2.0,21,23.0,4.65,21,2
521.0,43.0,12.3,23.1,76.0,381.0,85.0,17,11.0,4.55,10,2
449.0,34.3,9.2,25.6,182.0,541.0,20.0,27,,5.0,3,2
288.0,18.4,8.4,22.2,58.0,274.0,160.0,9,9.0,4.56,8,1
215.0,16.9,1.5,14.2,44.0,617.0,20.0,22,18.0,4.39,15,2
,,,,,,1.0,9,12.0,4.58,10,1
,,,,,,1.0,27,24.0,4.25,20,2
,,,,,,3.0,23,,4.82,10,2
,,,,,,2.0,15,12.0,3.58,10,1
,,,,,,1.0,31,25.0,4.44,23,3
,,,,,,5.0,17,,4.5,9,2
,,,,,,5.0,32,,4.65,13,5
,,,,,,10.0,1000,662.0,4.72,451,106
,,,,,,5.0,9,,4.5,6,1
366.0,6.9,67.6,8.8,64.0,237.0,45.0,7000,5688.0,4.74,4536,541
310.0,0.5,69.1,9.3,3.0,251.0,65.0,21,19.0,3.89,13,5
202.0,1.9,42.6,4.4,0.0,8.0,40.0,216,179.0,3.94,143,21
354.0,16.6,45.7,9.6,0.0,325.0,30.0,1000,958.0,4.47,686,85
165.0,4.8,26.5,4.6,70.0,140.0,75.0,6000,3755.0,4.71,2944,723
316.0,8.4,60.5,2.4,20.0,98.0,80.0,14000,7676.0,4.7,5724,877
326.0,12.3,53.9,2.7,31.0,254.0,45.0,221,92.0,4.77,70,24
358.0,13.2,59.2,3.2,33.0,93.0,75.0,117,38.0,4.55,28,6
641.0,26.8,98.9,5.4,67.0,441.0,60.0,38,26.0,4.81,21,5
563.0,13.6,110.9,5.1,31.0,217.0,90.0,16,,4.83,5,4
404.0,14.1,69.6,3.6,34.0,393.0,55.0,338,101.0,4.72,83,17
420.0,16.6,67.0,3.1,41.0,116.0,45.0,22,,4.43,4,2
243.0,18.1,21.1,3.0,0.0,2.0,45.0,15,7.0,4.0,7,2
456.0,26.9,54.4,7.4,0.0,5.0,45.0,9,,4.33,2,2
393.0,21.7,49.6,4.1,31.0,91.0,,227,212.0,4.53,168,11
618.0,24.6,99.3,5.3,61.0,177.0,60.0,2000,912.0,4.72,655,168
364.0,15.1,58.3,2.7,38.0,152.0,47.0,174,83.0,4.63,66,17
491.0,31.3,53.0,5.6,31.0,89.0,60.0,486,248.0,4.58,200,44
222.0,7.9,38.3,2.2,14.0,85.0,100.0,198,165.0,4.64,133,10
333.0,14.4,49.5,3.5,24.0,449.0,50.0,11,11.0,3.55,9,2
361.0,15.6,55.7,2.0,41.0,111.0,60.0,1000,1169.0,4.56,914,91
376.0,12.4,65.2,3.2,31.0,91.0,60.0,1000,982.0,4.54,797,106
298.0,6.5,60.7,2.5,15.0,49.0,60.0,149,110.0,4.27,91,6
403.0,18.3,59.5,3.5,46.0,125.0,65.0,871,495.0,4.6,390,34
355.0,12.4,60.9,2.2,20.0,344.0,,903,714.0,4.65,594,48
556.0,30.5,67.4,4.8,0.0,398.0,35.0,80,55.0,3.55,46,8
365.0,15.6,55.7,2.4,41.0,207.0,60.0,781,279.0,4.71,223,65
374.0,12.3,65.3,2.9,31.0,91.0,65.0,482,483.0,4.52,402,25
319.0,16.2,42.5,3.0,41.0,115.0,,1000,1156.0,4.42,894,68
280.0,11.6,43.9,3.4,20.0,95.0,75.0,237,96.0,4.65,66,17
340.0,15.3,50.3,4.3,20.0,157.0,65.0,28,,4.5,2,3
257.0,16.0,25.6,3.9,74.0,91.0,140.0,48,,4.65,15,13
193.0,7.0,26.7,3.3,83.0,73.0,80.0,73,,4.83,11,13
49.0,3.2,4.9,0.5,4.0,15.0,85.0,39,31.0,4.32,26,2
381.0,31.3,23.4,4.0,180.0,33.0,165.0,39,21.0,4.57,14,4
335.0,27.9,18.2,4.1,123.0,56.0,130.0,69,30.0,4.67,21,14
377.0,29.4,30.1,2.7,82.0,69.0,260.0,215,125.0,4.66,95,22
466.0,28.7,44.5,9.1,153.0,182.0,135.0,26,,4.5,4,8
132.0,10.2,3.0,6.9,31.0,168.0,30.0,82,37.0,4.16,27,11
893.0,54.4,87.8,15.8,308.0,861.0,495.0,152,43.0,4.58,35,14
797.0,50.7,77.3,15.5,66.0,525.0,320.0,12,,5.0,7,3
457.0,32.9,39.2,5.7,85.0,187.0,140.0,15,12.0,3.92,9,2
647.0,44.2,61.8,6.7,75.0,221.0,110.0,9,,4.6,8,0
454.0,27.1,43.5,4.5,65.0,153.0,120.0,19,,4.36,10,3
269.0,13.3,36.3,3.5,26.0,214.0,60.0,56,44.0,4.57,38,2
79.0,4.2,5.9,1.5,3.0,23.0,140.0,149,111.0,4.55,95,10
146.0,6.6,14.6,1.3,6.0,25.0,140.0,214,157.0,4.41,129,19
473.0,19.2,38.7,3.9,34.0,124.0,10.0,280,183.0,4.69,129,10
146.0,7.2,14.3,1.6,4.0,31.0,,435,242.0,4.43,197,18
731.0,32.1,51.6,6.1,99.0,287.0,100.0,301,100.0,4.71,82,33
645.0,32.7,58.0,4.9,99.0,349.0,15.0,277,185.0,4.75,148,28
76.0,3.2,6.9,0.7,3.0,36.0,27.0,297,251.0,3.94,204,39
329.0,13.5,33.6,3.5,29.0,213.0,95.0,16,6.0,4.33,6,3
433.0,7.7,59.7,5.2,110.0,143.0,75.0,13,,4.78,9,3
1018.0,64.3,76.2,15.5,223.0,517.0,80.0,43,,4.95,17,6
388.0,11.1,27.7,8.2,122.0,348.0,50.0,73,24.0,4.67,20,9
730.0,35.1,74.3,6.2,71.0,596.0,85.0,138,105.0,4.72,92,12
221.0,12.5,19.7,2.7,13.0,104.0,,44,,4.64,28,1
378.0,17.8,37.7,4.4,66.0,73.0,,186,89.0,4.46,75,21
257.0,14.6,21.1,2.3,16.0,103.0,35.0,463,247.0,4.69,170,28
594.0,30.1,55.3,9.0,120.0,357.0,,464,362.0,4.67,278,70
391.0,7.9,58.7,28.2,0.0,2571.0,75.0,3000,2130.0,4.7,1562,231
224.0,10.0,27.2,8.1,0.0,929.0,55.0,428,251.0,4.79,176,24
160.0,4.7,24.8,7.1,0.0,409.0,420.0,175,47.0,4.68,39,9
455.0,18.2,58.2,21.2,0.0,1645.0,400.0,424,337.0,4.59,234,17
260.0,2.0,52.6,12.4,0.27797073087139645,966.0,130.0,1000,954.0,4.4,668,41
149.0,2.4,30.1,6.3,0.0,1039.0,500.0,182,189.0,4.22,135,11
98.0,1.8,18.5,4.4,0.0,278.0,55.0,389,308.0,4.56,234,28
188.0,5.0,33.8,7.4,0.0,670.0,95.0,142,134.0,4.51,97,12
95.0,0.8,21.4,3.2,0.0,259.0,75.0,14,12.0,3.83,12,1
147.0,5.3,16.5,10.3,28.0,214.0,60.0,92,62.0,4.61,48,10
164.0,2.8,28.0,9.0,0.27797073087139645,897.0,40.0,554,329.0,4.6,245,31
366.0,9.2,44.1,29.6,56.0,969.0,95.0,1000,1028.0,4.5,773,39
253.0,11.2,27.2,13.3,12.0,718.0,105.0,112,109.0,4.66,77,4
155.0,3.0,29.0,6.8,0.0,423.0,55.0,1000,683.0,4.51,528,73
185.0,6.1,18.8,16.4,42.0,450.0,60.0,4000,2248.0,4.56,1657,237
328.0,13.9,24.8,28.1,84.0,1100.0,85.0,833,725.0,4.8,538,39
214.0,5.8,22.2,19.6,48.0,562.0,150.0,526,178.0,4.62,141,18
335.0,9.2,43.4,26.2,60.0,1470.0,90.0,54,19.0,4.68,16,13
126.0,5.8,17.5,2.6,0.0,202.0,42.0,24,,4.57,5,3
339.0,9.6,33.9,31.1,84.0,829.0,55.0,95,105.0,4.24,81,5
299.0,9.4,31.2,25.2,65.0,655.0,55.0,273,,4.77,99,33
227.0,5.6,27.8,19.3,45.0,805.0,60.0,24,,4.7,6,5
187.0,7.6,14.2,15.4,54.0,840.0,150.0,37,29.0,4.17,23,1
298.0,7.4,38.4,20.2,42.0,1422.0,165.0,23,15.0,4.47,11,1
458.0,17.1,48.7,32.7,75.0,1823.0,105.0,17,,4.56,7,4
212.0,5.1,27.0,15.5,47.0,1030.0,95.0,251,163.0,4.67,120,17
213.0,3.7,30.8,17.0,23.0,1751.0,190.0,74,68.0,4.49,51,6
222.0,5.6,27.1,17.8,42.0,475.0,265.0,8,,4.0,2,1
373.0,14.7,39.7,25.8,56.0,1560.0,115.0,281,126.0,4.74,94,38
506.0,31.9,24.1,34.7,125.0,1521.0,70.0,1000,1061.0,4.78,776,82
289.0,13.5,16.8,24.5,50.0,79.0,60.0,11,,3.0,1,1
317.0,22.3,6.9,21.6,61.0,376.0,35.0,10,,4.5,4,2
398.0,10.3,45.2,27.7,39.0,270.0,45.0,50,44.0,4.2,37,6
336.0,9.1,24.0,27.4,41.0,558.0,40.0,87,97.0,3.96,68,5
808.0,28.9,107.0,30.9,94.0,549.0,120.0,376,216.0,4.75,161,64
458.0,24.7,18.3,42.1,77.0,1233.0,235.0,392,324.0,4.85,242,41
254.0,11.7,2.2,33.4,64.0,634.0,11.0,70,44.0,4.82,37,9
270.0,12.0,10.4,28.7,51.0,406.0,15.0,122,113.0,4.53,89,9
379.0,8.5,13.7,54.2,110.0,107.0,25.0,26,17.0,3.94,15,6
592.0,41.4,11.5,42.3,65.0,1875.0,35.0,111,56.0,4.55,44,11
534.0,11.6,51.8,54.7,68.0,404.0,70.0,30,24.0,4.13,15,2
348.0,6.1,18.3,54.1,102.0,427.0,25.0,55,51.0,4.67,39,9
301.0,17.8,0.7,33.3,71.0,1034.0,17.0,1000,758.0,4.61,557,144
533.0,34.6,4.5,40.7,158.0,278.0,40.0,312,265.0,4.66,202,27
422.0,20.7,13.2,44.1,77.0,1045.0,20.0,688,501.0,4.69,364,61
262.0,14.1,11.4,21.5,72.0,797.0,375.0,43,7.0,4.43,6,1
135.0,6.0,18.0,6.0,7.0,619.0,50.0,108,80.0,4.35,64,7
156.0,9.6,17.5,3.6,0.0,360.0,35.0,137,103.0,4.43,83,6
54.0,2.4,6.9,1.3,0.0,443.0,35.0,203,176.0,4.46,135,11
259.0,22.7,10.5,2.4,0.0,260.0,200.0,32,30.0,4.4,25,1
41.0,1.7,6.0,1.3,0.0,400.0,55.0,10,,4.5,2,2
151.0,10.5,11.7,2.0,0.0,685.0,45.0,2000,2115.0,4.66,1594,102
169.0,1.7,36.3,9.1,2.0,1624.0,,117,127.0,4.24,92,3
159.0,10.5,10.7,2.0,0.0,731.0,35.0,353,189.0,4.52,136,24
273.0,1.3,55.9,10.3,0.0,716.0,,303,126.0,4.46,103,8
97.0,0.7,22.3,4.5,0.0,788.0,,269,255.0,4.39,198,8
156.0,9.2,12.9,2.5,24.0,196.0,25.0,27,28.0,3.75,22,1
83.0,0.6,17.4,3.5,0.0,196.0,20.0,564,573.0,4.33,438,59
187.0,5.1,31.1,5.2,0.0,100.0,75.0,153,54.0,4.61,40,20
231.0,7.6,37.1,6.6,0.0,438.0,35.0,50,26.0,4.46,20,12
243.0,2.6,39.8,17.0,0.0,46.0,40.0,77,50.0,3.98,42,4
258.0,7.7,36.0,13.2,0.0,325.0,15.0,6,,3.57,5,1
808.0,19.5,115.3,32.2,0.0,1251.0,,33,32.0,4.41,26,2
395.0,8.3,59.2,16.9,0.0,552.0,55.0,77,74.0,4.46,60,3
351.0,16.2,37.7,14.6,6.0,1247.0,75.0,1000,803.0,4.79,559,56
263.0,5.5,41.9,15.7,0.0,263.0,210.0,32,26.0,4.31,20,3
61.0,2.6,8.1,0.2,0.0,584.0,15.0,23,8.0,3.75,8,5
37.0,0.3,7.8,1.1,1.0,77.0,70.0,56,45.0,4.0,37,2
24.0,0.2,5.0,0.9,0.0,51.0,5.0,39,19.0,4.68,18,5
152.0,11.3,13.1,0.9,5.0,423.0,5.0,112,103.0,4.5,87,8
157.0,14.8,6.8,0.4,7.0,163.0,5.0,1000,1386.0,4.81,1087,40
19.0,0.4,2.3,1.5,2.0,36.0,10.0,35,34.0,4.18,28,1
56.0,3.6,3.0,2.9,8.0,238.0,65.0,12,,3.5,2,1
19.0,0.2,1.8,2.1,0.0,91.0,5.0,23,,5.0,2,2
28.0,0.6,3.3,2.3,3.0,68.0,70.0,12,9.0,3.22,7,2
47.0,1.1,6.1,3.4,4.0,75.0,2.0,8,16.0,3.69,10,1
112.0,10.6,3.3,1.3,1.0,156.0,10.0,7,,3.6,4,1
91.0,4.4,12.6,3.3,0.0,500.0,15.0,7,,5.0,4,1
142.0,6.8,21.5,2.2,0.0,97.0,90.0,6,,4.67,6,2
435.0,40.8,19.5,4.1,14.0,434.0,20.0,9,10.0,3.6,8,1
406.0,25.8,41.0,9.4,13.0,523.0,40.0,25,,4.67,10,2
277.0,20.7,25.1,3.8,0.0,7.0,15.0,10,,4.63,6,4
204.0,19.3,8.1,2.5,0.0,80.0,,12,,4.6,9,6
289.0,22.7,12.6,11.6,318.0,164.0,10.0,40,28.0,4.43,22,6
244.0,21.4,10.3,6.4,128.0,133.0,20.0,28,30.0,4.03,22,3
284.0,25.0,9.2,8.0,217.0,189.0,20.0,406,241.0,4.58,181,41
225.0,19.5,13.2,0.4,0.0,105.0,15.0,8,8.0,4.38,8,1
55.0,4.0,3.6,2.0,0.0,293.0,5.0,7,,4.67,4,1
,,,,,,24.0,19,26.0,4.35,18,2
111.0,8.8,8.1,1.3,0.0,637.0,15.0,10,,5.0,3,1
73.0,5.4,5.8,0.7,6.0,105.0,10.0,10,9.0,2.89,9,3
196.0,20.4,4.0,0.1,0.0,197.0,65.0,7,7.0,4.71,6,1
133.0,13.6,3.0,0.2,0.0,150.0,5.0,28,31.0,4.45,24,3
167.0,16.5,4.0,2.1,0.27797073087139645,347.0,5.0,45,41.0,4.59,36,2
189.0,19.1,5.2,0.2,2.0,294.0,370.0,49,42.0,4.48,38,4
143.0,13.5,5.9,0.1,0.0,149.0,5.0,55,67.0,4.48,48,4
94.0,9.0,3.6,0.1,0.0,68.0,10.0,153,83.0,4.82,57,6
175.0,18.0,4.0,0.1,0.0,197.0,10.0,95,81.0,4.64,61,9
98.0,9.1,4.0,0.1,0.0,19.0,65.0,37,,4.89,17,4
138.0,13.5,4.5,0.0,0.0,97.0,5.0,261,173.0,4.69,126,8
118.0,9.2,9.6,0.0,0.0,21.0,5.0,325,342.0,4.7,271,12
129.0,14.0,1.4,0.1,0.0,53.0,25.0,14,,4.29,7,3
36.0,1.4,4.7,1.5,5.0,19.0,10.0,17,18.0,4.11,13,1
47.0,3.4,4.3,0.1,0.0,75.0,20.0,236,88.0,4.58,78,5
86.0,3.4,14.6,0.0,0.0,316.0,5.0,161,132.0,4.57,114,10
287.0,3.7,27.9,24.7,47.0,1613.0,197.0,152,92.0,4.68,67,15
545.0,35.2,11.0,47.3,102.0,1719.0,45.0,23,,4.43,7,2
895.0,35.0,99.7,40.8,116.0,3340.0,50.0,103,23.0,4.78,16,15
561.0,18.5,50.6,46.9,94.0,1131.0,25.0,192,95.0,4.78,70,22
155.0,5.8,3.0,21.5,47.0,775.0,25.0,43,30.0,4.73,26,8
226.0,5.9,13.3,28.5,59.0,1586.0,15.0,28,,4.82,8,2
287.0,4.7,4.3,54.4,102.0,1000.0,31.0,116,48.0,4.67,33,5
608.0,36.0,1.3,66.5,109.0,271.0,1520.0,32,,4.83,9,2
250.0,11.8,7.0,28.8,62.0,458.0,200.0,7,7.0,4.29,6,1
423.0,31.1,13.6,24.2,87.0,222.0,40.0,177,183.0,4.61,146,12
759.0,30.2,81.8,41.3,116.0,938.0,35.0,82,79.0,4.44,72,4
444.0,19.4,17.4,34.2,84.0,988.0,45.0,296,290.0,4.61,227,15
232.0,12.2,0.8,28.2,78.0,237.0,40.0,455,380.0,4.71,309,42
243.0,6.9,0.7,41.9,94.0,154.0,20.0,10,,4.56,4,1
91.0,8.0,4.1,0.8,0.0,269.0,10.0,36,27.0,4.41,22,2
224.0,24.4,2.0,0.2,5.0,247.0,10.0,20,,4.14,5,2
231.0,19.0,16.9,0.5,0.27797073087139645,220.0,10.0,13,,4.67,5,1
126.0,13.5,1.6,0.0,0.0,2.0,5.0,16,7.0,4.43,7,1
163.0,18.0,0.6,0.0,0.0,13.0,130.0,30,20.0,4.1,17,2
208.0,22.5,1.4,0.0,0.0,233.0,5.0,57,47.0,4.28,40,3
193.0,21.3,0.6,0.3,0.0,582.0,10.0,20,,4.89,6,1
106.0,9.0,6.2,0.1,0.0,183.0,15.0,21,,4.92,9,1
61.0,1.9,10.3,0.9,25.0,42.0,15.0,9,10.0,3.5,8,1
180.0,13.5,15.7,0.1,0.0,125.0,15.0,44,,4.77,11,4
134.0,10.9,9.5,0.2,0.0,53.0,70.0,28,,4.73,17,1
172.0,17.5,3.9,0.1,5.0,230.0,20.0,26,,4.71,6,1
662.0,72.3,4.4,0.8,0.0,334.0,30.0,9,9.0,4.0,8,4
93.0,9.4,2.0,0.6,16.0,29.0,130.0,26,10.0,3.8,8,1
285.0,30.8,1.2,0.9,2.0,61.0,255.0,17,12.0,4.58,12,2
193.0,20.5,1.5,1.2,8.0,172.0,250.0,288,203.0,4.75,152,9
82.0,7.7,3.3,0.2,0.0,314.0,10.0,463,373.0,4.35,304,22
142.0,10.3,13.2,0.3,0.0,167.0,40.0,17,7.0,4.43,7,2
472.0,29.9,21.3,28.7,157.0,903.0,65.0,142,13.0,2.92,12,4
165.0,7.1,27.1,1.7,0.0,613.0,75.0,15,7.0,4.43,6,4
225.0,18.9,14.6,2.0,0.0,578.0,495.0,155,108.0,4.39,88,3
220.0,21.9,6.3,0.9,0.0,464.0,15.0,81,33.0,4.64,26,6
